NAME,geometry,Cumulative_2020-2023_NDM,2020-2023_NDM_as_%_of_2020_Population,2020-2023_NDM_as_%_of_2020_Population_Percentile
"Frio County, TX","POLYGON ((-99.41388 29.091335, -98.8049 29.090434, -98.800841 28.647487, -99.409021 28.640566, -99.41388 29.091335))",-868.0,-4.720983356901991,4.36
"McPherson County, NE","POLYGON ((-101.40726 41.395416, -101.406466 41.7432, -100.711409 41.739759, -100.713243 41.393511, -101.40726 41.395416))",-19.0,-4.75,4.33
"McDowell County, WV","POLYGON ((-81.996578 37.476705, -81.843638 37.54901, -81.817937 37.50661, -81.707419 37.495277, -81.682332 37.517511, -81.61753 37.521312, -81.59588 37.490721, -81.499064 37.473728, -81.465845 37.484703, -81.431653 37.448798, -81.398268 37.464479, -81.311201 37.424509, -81.416663 37.273214, -81.480144 37.251121, -81.498874 37.258025, -81.507325 37.2338, -81.556119 37.207413, -81.67821 37.201483, -81.744003 37.242528, -81.757631 37.274003, -81.853551 37.287701, -81.860267 37.315715, -81.933382 37.369341, -81.923481 37.411379, -81.935621 37.438397, -81.987006 37.454878, -81.996578 37.476705))",-911.0,-4.765890661783939,4.29
"Ford County, KS","POLYGON ((-100.227416 37.826842, -100.22709 37.914018, -99.569879 37.913016, -99.556119 37.467722, -100.216229 37.47519, -100.214637 37.826808, -100.227416 37.826842))",-1637.0,-4.7742650489967335,4.26
"Tensas Parish, LA","POLYGON ((-91.579606 31.871887, -91.511374 31.930025, -91.512804 31.954092, -91.528258 31.960843, -91.494858 32.003065, -91.510235 32.021312, -91.489761 32.092422, -91.510433 32.100619, -91.493574 32.203247, -91.321366 32.202916, -91.270624 32.231228, -91.234815 32.210039, -91.202648 32.239503, -91.13378 32.249339, -91.121412 32.21304, -91.164171 32.196888, -91.165452 32.13429, -91.0307991898912 32.1205658494524, -91.034707 32.101053, -91.081508 32.077754, -91.080208 32.048355, -91.139309 32.081754, -91.16031 32.070354, -91.15141 32.049255, -91.088108 32.034455, -91.075908 32.016828, -91.104108 31.990357, -91.16441 31.982557, -91.18481 31.965557, -91.19321 31.935658, -91.18061 31.917959, -91.267712 31.86266, -91.245047 31.831447, -91.255611 31.812662, -91.282212 31.814762, -91.293413 31.86016, -91.345714 31.842861, -91.365529 31.761628, -91.273874 31.771178, -91.259611 31.76129, -91.275545 31.745515, -91.365034 31.748184, -91.3802389538171 31.7332419242873, -91.377992 31.747585, -91.400906 31.753796, -91.544791 31.751731, -91.578357 31.798245, -91.56873 31.826961, -91.579606 31.871887))",-198.0,-4.774535809018567,4.23
"Fairfax County, VA","MULTIPOLYGON (((-77.316488 38.845005, -77.314988 38.845457, -77.306605 38.846259, -77.308765 38.84284, -77.316488 38.845005)), ((-77.536976 38.842752, -77.328281093199 39.0577948715365, -77.246003 39.024909, -77.255703 39.002409, -77.234803 38.97631, -77.137701 38.95531, -77.1197966910841 38.9343702373596, -77.172276 38.893245, -77.194712 38.899073, -77.194257 38.886114, -77.149701 38.87567, -77.110183 38.844795, -77.141865 38.825424, -77.137562 38.798169, -77.077475 38.80081, -77.040372554527 38.785355394851, -77.041487 38.72591, -77.122001 38.685816, -77.1302 38.635017, -77.201969 38.617675, -77.215701 38.63707, -77.197784 38.656177, -77.2338972448928 38.6613355322521, -77.30206 38.707622, -77.326141 38.702046, -77.335378 38.719453, -77.356678 38.725443, -77.372107 38.710975, -77.388128 38.748716, -77.411817 38.74503, -77.412629 38.771712, -77.443084 38.803653, -77.492757 38.797663, -77.508812 38.84107, -77.536976 38.842752), (-77.334822 38.851492, -77.301326 38.833103, -77.27052 38.840902, -77.268919 38.862775, -77.292264 38.871586, -77.334822 38.851492)))",-55055.0,-4.78616771016801,4.2
"Eagle County, CO","POLYGON ((-107.113446 39.366066, -107.113672 39.919112, -106.434508 39.924914, -106.432969 39.865402, -106.385478 39.767164, -106.362198 39.751947, -106.343275 39.75873, -106.290916 39.704066, -106.264084 39.700938, -106.234317 39.662029, -106.18384 39.652153, -106.176156 39.633327, -106.177604 39.609056, -106.211224 39.593213, -106.215027 39.575186, -106.196267 39.556888, -106.211705 39.530151, -106.236748 39.548594, -106.255774 39.532234, -106.251638 39.465039, -106.223175 39.433347, -106.229769 39.416046, -106.201244 39.395928, -106.206732 39.379636, -106.283812 39.349469, -106.312371 39.362278, -106.358022 39.35514, -106.400634 39.380962, -106.426487 39.361871, -107.113446 39.366066))",-2669.0,-4.790193474281202,4.17
"Sutton County, TX","POLYGON ((-100.960643 30.287776, -100.960587 30.706071, -100.116234 30.710366, -100.116461 30.290296, -100.960643 30.287776))",-162.0,-4.802846131040617,4.13
"Wyandotte County, KS","POLYGON ((-94.908765 38.991401, -94.900191 39.202911, -94.777238 39.201001, -94.741938 39.170203, -94.680336 39.184303, -94.655787 39.15568, -94.588413 39.149869, -94.60829 39.117944, -94.6075174403161 39.0440857494166, -94.803326 39.04352, -94.867749 39.060193, -94.908765 38.991401))",-8129.0,-4.8034934497816595,4.1
"St. Mary Parish, LA","POLYGON ((-91.880999 29.713338, -91.711283 29.846131, -91.624347 29.94546, -91.471953 29.956304, -91.412912 29.904211, -91.373642 29.834401, -91.386491 29.783681, -91.134117 29.724073, -91.095303 29.696318, -91.105249 29.643012, -91.082611 29.626814, -91.161388 29.593013, -91.177016 29.609584, -91.200887 29.598655, -91.227205 29.557869, -91.268423 29.540177, -91.2734003699182 29.479213601801, -91.2935 29.477801, -91.349419 29.496105, -91.352132 29.513844, -91.414694 29.513709, -91.434254 29.543426, -91.54138 29.526327, -91.525523 29.551904, -91.554571 29.635775, -91.647504 29.635465, -91.623023 29.670992, -91.627896 29.741079, -91.752915 29.74985, -91.858326 29.706093, -91.880999 29.713338))",-2374.0,-4.805862585529779,4.07
"Clark County, KS","POLYGON ((-100.107248 37.474836, -99.556119 37.467722, -99.555774 37.381112, -99.543189 37.381124, -99.5411159015717 36.9995725260596, -100.089483739431 37.0020915224233, -100.091529 37.386892, -100.107422 37.387092, -100.107248 37.474836))",-96.0,-4.819277108433735,4.04
"Los Angeles County, CA","MULTIPOLYGON (((-118.604415 33.478552, -118.538624 33.477015, -118.497435 33.441964, -118.477646 33.448392, -118.370323 33.409285, -118.305084 33.310323, -118.325244 33.299075, -118.374768 33.320065, -118.465368 33.326056, -118.487453 33.350883, -118.475331 33.383238, -118.48875 33.419826, -118.575394 33.440179, -118.604415 33.478552)), ((-118.6105 33.032941, -118.573897 33.03055, -118.499503 32.933654, -118.354185 32.820919, -118.391834 32.826266, -118.431809 32.801462, -118.506206 32.852985, -118.6105 33.032941)), ((-118.944502 34.046563, -118.940965 34.07483, -118.788889 34.168214, -118.668152 34.168195, -118.667714 34.240345, -118.632494 34.240391, -118.636789 34.291804, -118.894634 34.817972, -118.867158 34.8032, -118.854009 34.817684, -117.667459 34.822528, -117.667121 34.557906, -117.646374 34.28917, -117.730125 34.021371, -117.767657 34.023508, -117.767525 34.004695, -117.78517 34.004625, -117.802445 33.968308, -117.783252 33.946261, -117.976498 33.94605, -117.976593 33.90281, -118.05904 33.846195, -118.096705 33.779085, -118.09197 33.758472, -118.115411077283 33.7432945549888, -118.180801 33.765054, -118.185726 33.73296, -118.24277 33.743355, -118.247115 33.715226, -118.267839 33.722145, -118.294074 33.705149, -118.364253 33.738167, -118.410465 33.74104, -118.428162 33.774345, -118.393997 33.804183, -118.390549 33.838779, -118.451436 33.959108, -118.543846 34.039031, -118.742354 34.03294, -118.806552 34.000448, -118.854908 34.034919, -118.944502 34.046563)))",-482964.0,-4.822899515636945,4.01
"Norfolk city, VA","POLYGON ((-76.326021 36.903722, -76.325665 36.963187, -76.27994 36.968373, -76.1770937206237 36.9300720442027, -76.198459 36.886642, -76.179467 36.849683, -76.197259 36.828148, -76.22606 36.839947, -76.257475 36.820757, -76.289962 36.822048, -76.327889 36.876065, -76.314137 36.902486, -76.287942 36.903417, -76.326021 36.903722))",-11531.0,-4.844896913064121,3.98
"Passaic County, NJ","POLYGON ((-74.501679 41.087181, -74.3673835938909 41.2034891734234, -74.211326583784 41.1335230742556, -74.272226 41.017935, -74.224533 40.981303, -74.170275 40.983904, -74.141048 40.966348, -74.148071 40.941643, -74.129408 40.920213, -74.130347 40.885641, -74.106786 40.859299, -74.121248 40.857597, -74.123718 40.822814, -74.26464 40.887358, -74.289246 40.928791, -74.277508 40.97355, -74.297417 40.979623, -74.300029 41.003115, -74.419064 41.028738, -74.43504 41.020021, -74.426823 41.035437, -74.447017 41.054429, -74.497358 41.034112, -74.486832 41.076333, -74.501679 41.087181))",-25443.0,-4.845787290450125,3.94
"Crawford County, IA","POLYGON ((-95.672596 41.867295, -95.670822 42.211408, -95.090851 42.210405, -95.092861 41.863374, -95.672596 41.867295))",-803.0,-4.861069071977723,3.91
"Cass County, IL","POLYGON ((-90.583534 39.87675, -90.538162 39.918239, -90.510887 39.993822, -90.434978 40.021528, -90.428638 40.060345, -90.393432 40.078759, -90.370756 40.123249, -90.3146 40.115595, -90.285729 40.055744, -90.227907 40.051553, -90.182664 40.066987, -90.134837 40.062254, -90.042805 40.10902, -89.99508 40.110846, -89.994405 39.87286, -90.583534 39.87675))",-636.0,-4.873936700130279,3.88
"Cook County, IL","POLYGON ((-88.263641 42.066873, -88.238186 42.066985, -88.238449 42.154249, -87.7591420524806 42.1522549693357, -87.681465 42.078441, -87.649907 41.978518, -87.63148 41.963478, -87.640738 41.953851, -87.624052 41.904232, -87.602369 41.896335, -87.616537 41.882396, -87.60945 41.845233, -87.57286 41.779343, -87.531061 41.748068, -87.525705 41.470283, -87.790303 41.469846, -87.792793 41.55854, -87.909378 41.556881, -87.91193 41.643933, -88.027688 41.641506, -88.028973 41.685242, -87.966674 41.686742, -87.914264 41.716598, -87.920476 41.993886, -88.262875 41.986378, -88.263641 42.066873))",-257827.0,-4.887201441364937,3.85
"Dunn County, ND","POLYGON ((-103.09967 47.674518, -102.642669 47.674012, -102.642266 47.823713, -102.561965 47.780111, -102.504063 47.78111, -102.415359 47.752009, -102.375457 47.763509, -102.342555 47.80071, -102.260951 47.781409, -102.262651 47.760608, -102.291253 47.753808, -102.261551 47.724308, -102.265352 47.623507, -102.20535 47.574506, -102.205556 47.328071, -102.144453 47.328079, -102.144771 47.010307, -102.525463 47.01024, -102.525364 46.981288, -103.032681 46.98058, -103.032366 47.328686, -103.099197 47.328714, -103.09967 47.674518))",-201.0,-4.90962383976551,3.82
"Scurry County, TX","POLYGON ((-101.174562 32.527703, -101.173378 32.963597, -100.65587 32.963469, -100.660626 32.525312, -101.174562 32.527703))",-832.0,-4.913482548869072,3.78
"Wheeler County, GA","POLYGON ((-82.939966 32.125175, -82.87179 32.18273, -82.884803 32.196072, -82.858308 32.194386, -82.721964 32.309283, -82.69375 32.294587, -82.657553 32.302698, -82.636634 32.269142, -82.649154 32.24642, -82.625327 32.206016, -82.631225 32.180915, -82.612876 32.161549, -82.63036 32.130145, -82.611305 32.106769, -82.622985 32.082271, -82.608398 32.072834, -82.607505 32.032016, -82.53971 31.964363, -82.645659 31.918883, -82.695178 31.956883, -82.725429 32.004472, -82.782789 32.019736, -82.807331 32.048778, -82.8872 32.079619, -82.915293 32.12362, -82.939966 32.125175))",-370.0,-4.946524064171124,3.75
"Todd County, SD","POLYGON ((-101.228234 43.389185, -100.21406 43.390449, -100.213846 43.128654, -100.19851 43.12865, -100.198412591428 42.9985420505752, -101.228008341598 42.9978753513416, -101.228234 43.389185))",-463.0,-4.965679965679966,3.72
"Miami-Dade County, FL","MULTIPOLYGON (((-80.17706 25.521704, -80.17395 25.525375, -80.17268 25.522087, -80.17706 25.521704)), ((-80.258601 25.359611, -80.25543 25.380739, -80.236602 25.389272, -80.249491 25.395046, -80.20922 25.41437, -80.175744 25.517714, -80.203829 25.414497, -80.231387 25.387421, -80.239341 25.350586, -80.258601 25.359611)), ((-80.295002 25.376714, -80.298175 25.38216, -80.293678 25.385452, -80.295002 25.376714)), ((-80.301963 25.403001, -80.300239 25.406652, -80.299741 25.405385, -80.301963 25.403001)), ((-80.614448 25.175779, -80.621467 25.183668, -80.609847 25.182407, -80.614448 25.175779)), ((-80.87319 25.363993, -80.872932 25.979434, -80.680038 25.978749, -80.680016 25.956857, -80.294972 25.95677, -80.295104 25.970572, -80.1178961449456 25.9752479199449, -80.121008 25.813199, -80.130845 25.764364, -80.15937 25.73301, -80.147602 25.723467, -80.15293 25.671584, -80.177309 25.686598, -80.154256 25.723214, -80.202632 25.748207, -80.249122 25.713383, -80.272002 25.639191, -80.305395 25.615908, -80.302674 25.569497, -80.340542 25.49223, -80.320442 25.437153, -80.327924 25.396835, -80.305424 25.387744, -80.342275 25.323259, -80.37064 25.323219, -80.3978630482615 25.2534798450631, -80.41887 25.23631, -80.443077 25.244313, -80.493646 25.227346, -80.497983 25.199932, -80.519344 25.222613, -80.539091 25.204384, -80.562797 25.212301, -80.558992 25.199647, -80.565515 25.192939, -80.577567 25.201217, -80.563291 25.207383, -80.579561 25.212094, -80.609179 25.183689, -80.605038 25.203516, -80.652231 25.192793, -80.663964 25.176699, -80.637255 25.17826, -80.63411 25.176462, -80.673709 25.138297, -80.653263 25.164549, -80.670979 25.174519, -80.698067 25.163394, -80.70416 25.140808, -80.732304 25.167616, -80.747417 25.157975, -80.722741 25.145407, -80.768882 25.162269, -80.769493 25.144967, -80.776821 25.13807, -80.78315 25.165874, -80.800526 25.142985, -80.798037 25.181841, -80.814593 25.18271, -80.809883 25.168902, -80.826359 25.160645, -80.8578514508822 25.1766112834722, -80.862191 25.364193, -80.87319 25.363993)))",-134382.0,-4.97383943006378,3.69
"Thurston County, NE","POLYGON ((-96.82367 42.090411, -96.822497 42.264292, -96.550816 42.277731, -96.34145 42.269115, -96.322827 42.231461, -96.35987 42.210545, -96.347752 42.166806, -96.266594 42.103262, -96.2729013791207 42.047281245329, -96.309389 42.046692, -96.309645 42.015187, -96.554866 42.015875, -96.555511 42.089957, -96.82367 42.090411))",-338.0,-4.985986133648031,3.66
"Greeley County, KS","POLYGON ((-102.04451007292 38.2624115834718, -102.045212 38.697567, -101.567094 38.699669, -101.567482 38.263145, -102.04451007292 38.2624115834718))",-64.0,-4.99219968798752,3.63
"White Pine County, NV","POLYGON ((-115.907659 39.464432, -115.898339 39.45389, -115.870268 39.470046, -115.813476 39.593521, -115.833101 39.729412, -115.812084 39.752929, -115.815634 39.814334, -115.794864 39.853104, -115.835826 39.99395, -115.82663 40.053118, -115.840203 40.097569, -115.823777 40.118822, -115.834969 40.127842, -114.046682520363 40.1169354028727, -114.049883347847 38.677365, -115.000846 38.677322, -115.907071 39.161848, -115.907659 39.464432))",-454.0,-5.00220361392684,3.59
"Philadelphia County, PA","POLYGON ((-75.280266 39.974964, -75.205771 40.011629, -75.264431 40.054094, -75.22361 40.092907, -75.188461 40.07275, -75.176438 40.084649, -75.109406 40.04584, -75.015066 40.137992, -74.96408 40.117766, -74.958284 40.084145, -74.984302 40.05585, -74.9737103519953 40.0481874432217, -75.04709 40.009941, -75.075605 39.978041, -75.13012 39.958712, -75.12792 39.911813, -75.143746 39.884998, -75.2115159311427 39.8670515524317, -75.262528 39.876561, -75.234868 39.937456, -75.248056 39.964074, -75.280266 39.974964))",-80765.0,-5.035874330415459,3.56
"Allendale County, SC","POLYGON ((-81.613558 33.095667, -81.541881 33.158279, -81.364857 33.108061, -81.193099 33.118668, -81.082291 33.02663, -81.236956 32.940244, -81.237681 32.906731, -81.276729 32.892086, -81.261662 32.839139, -81.338543 32.768456, -81.4050923155378 32.7449673826847, -81.43194 32.768911, -81.414456 32.778149, -81.431235 32.784141, -81.421614 32.835178, -81.460722 32.846038, -81.45339 32.87388, -81.479445 32.881082, -81.464069 32.897814, -81.480812 32.898614, -81.508609 32.952551, -81.491419 33.008078, -81.603243 33.074419, -81.60132 33.087049, -81.612903 33.081024, -81.613558 33.095667))",-407.0,-5.0584141188168035,3.53
"Lipscomb County, TX","POLYGON ((-100.546724 36.056536, -100.546145 36.499343, -100.000406 36.499702, -100.000399 36.055677, -100.546724 36.056536))",-155.0,-5.075311067452521,3.5
"Claiborne County, MS","POLYGON ((-91.248144 31.869848, -91.18061 31.917959, -91.19321 31.935658, -91.17741 31.973257, -91.104108 31.990357, -91.075908 32.016828, -91.088108 32.034455, -91.15631 32.052655, -91.15581 32.075554, -91.134909 32.080354, -91.082308 32.047555, -91.081508 32.077754, -91.0307064962793 32.1143368859173, -90.990299 32.096986, -90.96122 32.105164, -90.966014 32.087913, -90.917952 32.080684, -90.921733 32.117844, -90.90774 32.131888, -90.879013 32.114429, -90.875104 32.127612, -90.846115 32.128174, -90.85813 32.141967, -90.843843 32.159039, -90.826108 32.156273, -90.820685 32.137102, -90.811243 32.155477, -90.798293 32.142817, -90.772142 32.154031, -90.790377 32.178183, -90.750499 32.195783, -90.728622 32.225119, -90.714405 31.977629, -90.716785 31.844583, -90.733 31.829976, -90.736282 31.786134, -90.852657 31.785422, -90.842 31.826498, -91.013676 31.861852, -91.248144 31.869848))",-464.0,-5.079365079365079,3.47
"Prince George's County, MD","POLYGON ((-77.079948 38.70901, -77.043254 38.719011, -77.039006 38.791645, -76.909395 38.892812, -77.0025892201687 38.9654839197919, -76.90293 39.121103, -76.885656 39.131292, -76.84159 39.105861, -76.827476 39.092973, -76.835616 39.067919, -76.747649 39.033418, -76.698459 38.983783, -76.681425 38.931265, -76.690592 38.923456, -76.669515 38.904426, -76.714317 38.778226, -76.684866 38.746927, -76.70196 38.710864, -76.686982 38.680634, -76.701003 38.668362, -76.683329 38.661178, -76.692853 38.636437, -76.672334 38.617533, -76.675457 38.535876, -76.740526 38.558673, -76.748495 38.618197, -76.862955 38.658649, -76.991308 38.657129, -77.04781 38.616171, -77.079948 38.70901))",-49241.0,-5.091008720915205,3.44
"Wichita County, KS","POLYGON ((-101.567094 38.699669, -101.128379 38.700603, -101.125438 38.264509, -101.567482 38.263145, -101.567094 38.699669))",-110.0,-5.1091500232234095,3.4
"Ramsey County, MN","POLYGON ((-93.227967 45.116218, -92.984619 45.123622, -92.984192 44.890814, -93.020044 44.89075, -93.051642 44.919502, -93.090935 44.923236, -93.128629 44.919648, -93.168919 44.888204, -93.18739 44.89512, -93.207757 44.953209, -93.208092 45.035744, -93.226929 45.035671, -93.227967 45.116218))",-28298.0,-5.123154493034371,3.37
"Pemiscot County, MO","POLYGON ((-89.959377 35.99902, -89.96131 36.388803, -89.755649 36.384804, -89.743568 36.422041, -89.725501 36.42721, -89.670752 36.399952, -89.5923 36.403805, -89.545085 36.359996, -89.545006 36.336809, -89.605668 36.342234, -89.620255 36.323006, -89.539487 36.277368, -89.534745 36.252576, -89.602374 36.238106, -89.703511 36.243412, -89.607004 36.171179, -89.591605 36.144096, -89.601936 36.11947, -89.678821 36.084636, -89.706932 36.000981, -89.959377 35.99902))",-803.0,-5.127059123994381,3.34
"Dakota County, NE","POLYGON ((-96.726614 42.284682, -96.722231 42.524652, -96.631494 42.524319, -96.603468 42.50446, -96.548791 42.520547, -96.501321 42.482749, -96.445508 42.49063, -96.386007 42.474495, -96.380707 42.446394, -96.413609 42.407894, -96.417786 42.351449, -96.37179 42.314172, -96.3564060678816 42.2764931056257, -96.726614 42.284682))",-1128.0,-5.225367119099459,3.31
"Harrisonburg city, VA","POLYGON ((-78.917537 38.396224, -78.902201 38.42436, -78.915443 38.437455, -78.871361 38.489518, -78.848589 38.452278, -78.834579 38.45554, -78.827316 38.420474, -78.883527 38.411497, -78.890002 38.390814, -78.917537 38.396224))",-2715.0,-5.240301100173712,3.28
"Tallahatchie County, MS","POLYGON ((-90.451643 33.81139, -90.450981 34.072932, -90.135695 34.0729, -90.135456 34.160074, -89.931485 34.164303, -89.926294 33.823854, -89.978268 33.82396, -89.979284 33.809662, -90.136491 33.809319, -90.136787 33.721648, -90.220439 33.722122, -90.24222 33.736994, -90.283055 33.694173, -90.311741 33.716307, -90.305573 33.74267, -90.185599 33.765514, -90.171221 33.787313, -90.182459 33.808968, -90.451643 33.81139))",-677.0,-5.325676526117054,3.24
"Jones County, SD","POLYGON ((-101.064326 43.84109, -101.064068 43.994929, -101.046786 43.99497, -101.046916 44.168484, -100.367207 44.168694, -100.366174 43.846978, -100.339397 43.847061, -100.33897 43.716942, -100.369989 43.739212, -100.381334 43.726093, -100.418328 43.735361, -100.419494 43.718033, -100.445078 43.732433, -100.473895 43.721234, -100.465155 43.729676, -100.47126 43.736815, -100.512228 43.729269, -100.522096 43.746271, -100.554687 43.737247, -100.552107 43.754815, -100.587903 43.769285, -100.618473 43.743336, -100.658511 43.746913, -100.668847 43.734399, -100.653044 43.731733, -100.679078 43.711939, -100.702794 43.726994, -100.722708 43.711415, -100.727023 43.721483, -100.73797 43.720691, -100.73453 43.707461, -100.753787 43.722917, -100.744917 43.738575, -100.760998 43.739219, -100.758407 43.73114, -100.790019 43.725606, -100.775311 43.729274, -100.804082 43.743323, -100.794578 43.751215, -100.807523 43.766096, -100.839809 43.759227, -100.861403 43.788794, -100.875509 43.780787, -100.874704 43.800261, -100.901621 43.794094, -100.893851 43.800602, -100.90806 43.800908, -100.912094 43.808985, -100.897786 43.812021, -100.929937 43.830902, -100.957747 43.810083, -100.973763 43.826821, -100.962138 43.827093, -100.96072 43.836163, -100.982242 43.833334, -100.987027 43.849132, -101.03145 43.843012, -101.031377 43.857896, -101.064326 43.84109))",-49.0,-5.326086956521739,3.21
"Lea County, NM","POLYGON ((-103.814507 32.965114, -103.766417 32.965264, -103.766361 33.395297, -103.721399 33.395409, -103.720809 33.569537, -103.052610538094 33.5705747676868, -103.064423 32.000518, -103.72288201487 32.0002083713881, -103.722938 32.522344, -103.814216 32.522368, -103.814507 32.965114))",-4013.0,-5.3896880078434535,3.18
"Upton County, TX","POLYGON ((-102.31805 31.651327, -101.775802 31.651319, -101.776191 31.079784, -102.301212 31.086212, -102.31805 31.651327))",-181.0,-5.4748941318814275,3.15
"Finney County, KS","POLYGON ((-101.089667 37.736337, -101.103268 38.264557, -100.227137 38.262237, -100.22661 38.001015, -100.664166 38.00253, -100.652251 37.736275, -101.089667 37.736337))",-2107.0,-5.47756460250611,3.12
"Manassas city, VA","POLYGON ((-77.526661 38.733201, -77.475584 38.781112, -77.447759 38.760887, -77.471177 38.727665, -77.514999 38.735829, -77.506239 38.706106, -77.526661 38.733201), (-77.481139 38.756111, -77.47706 38.750514, -77.475368 38.752113, -77.481139 38.756111))",-2343.0,-5.477754658312487,3.09
"Washington County, MS","POLYGON ((-91.235928 33.440611, -91.1826 33.499185, -91.2187139058355 33.5293831305781, -90.761283 33.529353, -90.763773 33.270359, -90.716277 33.270032, -90.731431 33.264559, -90.732306 33.229664, -90.679003 33.199706, -90.700572 33.125124, -90.679607 33.102483, -90.914465 33.097417, -90.914337 33.007697, -91.1662539416548 33.0113847869133, -91.128326 33.034282, -91.121195 33.059166, -91.200167 33.10693, -91.201995 33.123125, -91.183662 33.141691, -91.128078 33.128914, -91.085707 33.137189, -91.080787 33.182213, -91.10026 33.219428, -91.070697 33.227302, -91.043624 33.274636, -91.07853 33.283306, -91.106142 33.241799, -91.141615 33.299539, -91.142219 33.348989, -91.064444 33.418462, -91.058077 33.446537, -91.087034 33.45129, -91.099535 33.407209, -91.148816 33.378765, -91.20922 33.40629, -91.131885 33.430063, -91.116937 33.452033, -91.132152 33.481558, -91.171674 33.496997, -91.176507 33.444627, -91.235928 33.440611))",-2469.0,-5.496193401896621,3.05
"Towner County, ND","POLYGON ((-99.525895 48.718384, -99.5257739172443 48.9993091938886, -98.9998170456132 48.9999862727848, -98.99989 48.718129, -98.970368 48.718089, -98.970842 48.370414, -99.492919 48.370946, -99.493002 48.718359, -99.525895 48.718384))",-119.0,-5.501618122977346,3.02
"Parmer County, TX","POLYGON ((-103.043979 34.312764, -103.042769 34.747361, -102.525184 34.746931, -102.525631 34.313034, -103.043979 34.312764))",-546.0,-5.531914893617021,2.99
"Humphreys County, MS","POLYGON ((-90.732943 33.235067, -90.731431 33.264559, -90.714358 33.270463, -90.555211 33.270533, -90.555549 33.329181, -90.453233 33.329484, -90.453801 33.267302, -90.413236 33.23532, -90.367106 33.23926, -90.376656 33.281374, -90.36316 33.276404, -90.336248 33.307927, -90.330567 33.135352, -90.353588 33.122848, -90.354072 33.094184, -90.368855 33.125467, -90.38381 33.120554, -90.369253 33.085482, -90.41963 33.115986, -90.43195 33.095917, -90.428288 33.05734, -90.383793 33.047558, -90.381943 33.021507, -90.364042 33.009866, -90.449323 33.00901, -90.449893 32.92329, -90.656632 32.92251, -90.658049 33.096514, -90.701915 33.096145, -90.678924 33.103811, -90.70058 33.123554, -90.679003 33.199706, -90.732943 33.235067))",-433.0,-5.554842847979474,2.96
"Sherman County, TX","POLYGON ((-102.162771 36.497902, -101.623915 36.499528, -101.623466 36.055405, -102.163015 36.055249, -102.162771 36.497902))",-155.0,-5.573534699748292,2.93
"Bolivar County, MS","POLYGON ((-91.2338268514749 33.5613433881257, -91.164855 33.570175, -91.12868 33.608475, -91.159986 33.642897, -91.224474 33.665191, -91.217875 33.697997, -91.160367 33.706602, -91.091351 33.657764, -91.030987 33.679412, -91.060529 33.71513, -91.117353 33.70526, -91.139859 33.721479, -91.134059 33.782893, -91.01837 33.764131, -90.989444 33.780576, -91.070194 33.84534, -91.069777 33.872721, -91.010194 33.93159, -91.087753 33.959313, -91.086202 34.006418, -91.048712 33.99268, -91.018948 34.003225, -91.000108 33.966428, -90.976864 33.960503, -90.961548 33.979945, -90.988184 34.019211, -90.891243 34.027942, -90.871923 34.086652, -90.921294 34.093514, -90.9566115719362 34.1200947055262, -90.659457 34.118867, -90.6586 33.616272, -90.763469 33.616164, -90.763509 33.529389, -91.2187139058355 33.5293831305781, -91.2338268514749 33.5613433881257))",-1752.0,-5.65526145900581,2.89
"Holmes County, MS","POLYGON ((-90.428288 33.05734, -90.41963 33.115986, -90.369253 33.085482, -90.38381 33.120554, -90.368855 33.125467, -90.354072 33.094184, -90.353588 33.122848, -90.330567 33.135352, -90.331589 33.302825, -90.310439 33.320396, -90.286439 33.312677, -90.279627 33.339509, -90.321513 33.375121, -89.748572 33.211553, -89.77873 33.191494, -89.79604 33.124382, -89.823311 33.112651, -89.822696 33.066017, -89.881528 32.998947, -89.896363 32.932602, -89.965882 32.879573, -90.343351 33.021904, -90.373084 33.013275, -90.383793 33.047558, -90.428288 33.05734))",-970.0,-5.704875610186438,2.86
"Lake County, TN","POLYGON ((-89.705328 36.239898, -89.695235 36.252766, -89.602374 36.238106, -89.534745 36.252576, -89.539487 36.277368, -89.620255 36.323006, -89.605668 36.342234, -89.531822 36.339246, -89.513178 36.359897, -89.51038 36.378356, -89.545255 36.427079, -89.51972 36.467002, -89.539232 36.497934, -89.485427 36.497491, -89.493198 36.470124, -89.464153 36.457189, -89.417275 36.499011, -89.346053 36.50321, -89.340395 36.475967, -89.369237 36.434289, -89.36012 36.409277, -89.404989 36.351216, -89.401056 36.32368, -89.428816 36.259735, -89.45264 36.228636, -89.485818 36.220931, -89.488283 36.187544, -89.629452 36.185382, -89.705328 36.239898))",-403.0,-5.749750321015837,2.83
