Student_ID,Fall,Winter,Spring,Unweighted_Avg,Fall_Weight_Val,Winter_Weight_Val,Spring_Weight_Val,Total_Weight,Weighted_Avg
43215,61.0,49.0,66.0,58.666666666666664,0.2,0.3,0.5,1.0,55.0
43216,65.0,,65.0,65.0,0.2,0.0,0.5,0.7,65.0
43217,55.0,,44.0,49.5,0.2,0.0,0.5,0.7,47.142857142857146
43218,27.0,13.0,52.0,30.666666666666668,0.2,0.3,0.5,1.0,34.0
43219,42.0,34.0,52.0,42.666666666666664,0.2,0.3,0.5,1.0,41.2
43220,47.0,47.0,55.0,49.666666666666664,0.2,0.3,0.5,1.0,46.3
43221,56.0,58.0,44.0,52.666666666666664,0.2,0.3,0.5,1.0,44.800000000000004
43222,52.0,,71.0,61.5,0.2,0.0,0.5,0.7,65.57142857142857
43223,55.0,54.0,47.0,52.0,0.2,0.3,0.5,1.0,45.3
43224,46.0,34.0,59.0,46.333333333333336,0.2,0.3,0.5,1.0,45.5
43225,43.0,45.0,57.0,48.333333333333336,0.2,0.3,0.5,1.0,46.1
43226,53.0,,62.0,57.5,0.2,0.0,0.5,0.7,59.42857142857144
43227,54.0,46.0,78.0,59.333333333333336,0.2,0.3,0.5,1.0,59.0
43228,33.0,,59.0,46.0,0.2,0.0,0.5,0.7,51.57142857142858
43229,47.0,47.0,54.0,49.333333333333336,0.2,0.3,0.5,1.0,45.8
43230,41.0,44.0,38.0,41.0,0.2,0.3,0.5,1.0,36.0
43231,34.0,22.0,62.0,39.333333333333336,0.2,0.3,0.5,1.0,42.2
43232,40.0,39.0,65.0,48.0,0.2,0.3,0.5,1.0,48.3
43233,53.0,41.0,62.0,52.0,0.2,0.3,0.5,1.0,49.800000000000004
43234,56.0,44.0,63.0,54.333333333333336,0.2,0.3,0.5,1.0,51.5
43235,71.0,60.0,69.0,66.66666666666667,0.2,0.3,0.5,1.0,60.7
43236,51.0,40.0,42.0,44.333333333333336,0.2,0.3,0.5,1.0,39.2
43237,36.0,29.0,46.0,37.0,0.2,0.3,0.5,1.0,36.0
43238,50.0,46.0,57.0,51.0,0.2,0.3,0.5,1.0,47.7
43239,35.0,24.0,43.0,34.0,0.2,0.3,0.5,1.0,33.3
43240,52.0,55.0,53.0,53.333333333333336,0.2,0.3,0.5,1.0,47.9
43241,51.0,,53.0,52.0,0.2,0.0,0.5,0.7,52.42857142857144
43242,69.0,61.0,57.0,62.333333333333336,0.2,0.3,0.5,1.0,54.5
43243,59.0,62.0,56.0,59.0,0.2,0.3,0.5,1.0,52.2
43244,46.0,,57.0,51.5,0.2,0.0,0.5,0.7,53.85714285714286
43245,61.0,57.0,55.0,57.666666666666664,0.2,0.3,0.5,1.0,51.1
43246,45.0,41.0,50.0,45.333333333333336,0.2,0.3,0.5,1.0,42.2
43247,50.0,49.0,56.0,51.666666666666664,0.2,0.3,0.5,1.0,47.8
43248,41.0,39.0,56.0,45.333333333333336,0.2,0.3,0.5,1.0,44.0
43249,51.0,39.0,55.0,48.333333333333336,0.2,0.3,0.5,1.0,45.5
43250,56.0,45.0,56.0,52.333333333333336,0.2,0.3,0.5,1.0,48.2
43251,47.0,37.0,49.0,44.333333333333336,0.2,0.3,0.5,1.0,41.3
43252,43.0,36.0,49.0,42.666666666666664,0.2,0.3,0.5,1.0,40.3
43253,41.0,,55.0,48.0,0.2,0.0,0.5,0.7,51.00000000000001
43254,31.0,,42.0,36.5,0.2,0.0,0.5,0.7,38.85714285714286
43255,44.0,,62.0,53.0,0.2,0.0,0.5,0.7,56.857142857142854
43256,49.0,37.0,32.0,39.333333333333336,0.2,0.3,0.5,1.0,33.2
43257,54.0,55.0,49.0,52.666666666666664,0.2,0.3,0.5,1.0,46.3
43258,50.0,49.0,69.0,56.0,0.2,0.3,0.5,1.0,54.3
43259,48.0,35.0,63.0,48.666666666666664,0.2,0.3,0.5,1.0,48.1
43260,72.0,73.0,44.0,63.0,0.2,0.3,0.5,1.0,51.0
43261,45.0,43.0,51.0,46.333333333333336,0.2,0.3,0.5,1.0,43.1
43262,61.0,68.0,46.0,58.333333333333336,0.2,0.3,0.5,1.0,48.800000000000004
43263,50.0,45.0,46.0,47.0,0.2,0.3,0.5,1.0,42.0
43264,45.0,44.0,43.0,44.0,0.2,0.3,0.5,1.0,39.3
43265,46.0,39.0,49.0,44.666666666666664,0.2,0.3,0.5,1.0,41.5
43266,35.0,27.0,61.0,41.0,0.2,0.3,0.5,1.0,42.9
43267,51.0,49.0,80.0,60.0,0.2,0.3,0.5,1.0,60.0
43268,53.0,56.0,53.0,54.0,0.2,0.3,0.5,1.0,48.300000000000004
43269,47.0,43.0,47.0,45.666666666666664,0.2,0.3,0.5,1.0,41.5
43270,61.0,51.0,67.0,59.666666666666664,0.2,0.3,0.5,1.0,55.900000000000006
43271,39.0,33.0,76.0,49.333333333333336,0.2,0.3,0.5,1.0,52.400000000000006
43272,49.0,51.0,44.0,48.0,0.2,0.3,0.5,1.0,42.0
43273,58.0,53.0,64.0,58.333333333333336,0.2,0.3,0.5,1.0,54.2
43274,27.0,19.0,54.0,33.333333333333336,0.2,0.3,0.5,1.0,36.2
43275,48.0,50.0,42.0,46.666666666666664,0.2,0.3,0.5,1.0,40.6
43276,57.0,55.0,47.0,53.0,0.2,0.3,0.5,1.0,45.9
43277,52.0,47.0,58.0,52.333333333333336,0.2,0.3,0.5,1.0,48.8
43278,44.0,40.0,61.0,48.333333333333336,0.2,0.3,0.5,1.0,47.3
43279,64.0,52.0,37.0,51.0,0.2,0.3,0.5,1.0,41.7
43280,51.0,52.0,38.0,47.0,0.2,0.3,0.5,1.0,39.6
43281,37.0,,48.0,42.5,0.2,0.0,0.5,0.7,44.85714285714286
43282,43.0,40.0,45.0,42.666666666666664,0.2,0.3,0.5,1.0,39.1
43283,68.0,57.0,71.0,65.33333333333333,0.2,0.3,0.5,1.0,60.5
43284,50.0,48.0,73.0,57.0,0.2,0.3,0.5,1.0,56.1
43285,56.0,57.0,43.0,52.0,0.2,0.3,0.5,1.0,44.1
43286,40.0,,69.0,54.5,0.2,0.0,0.5,0.7,60.714285714285715
43287,48.0,40.0,36.0,41.333333333333336,0.2,0.3,0.5,1.0,35.6
43288,46.0,,49.0,47.5,0.2,0.0,0.5,0.7,48.14285714285715
43289,76.0,77.0,47.0,66.66666666666667,0.2,0.3,0.5,1.0,54.1
43290,64.0,,78.0,71.0,0.2,0.0,0.5,0.7,74.0
43291,34.0,36.0,49.0,39.666666666666664,0.2,0.3,0.5,1.0,38.5
43292,56.0,54.0,53.0,54.333333333333336,0.2,0.3,0.5,1.0,48.5
43293,46.0,45.0,26.0,39.0,0.2,0.3,0.5,1.0,31.200000000000003
43294,54.0,47.0,53.0,51.333333333333336,0.2,0.3,0.5,1.0,46.7
43295,52.0,,58.0,55.0,0.2,0.0,0.5,0.7,56.285714285714285
43296,54.0,53.0,39.0,48.666666666666664,0.2,0.3,0.5,1.0,40.900000000000006
43297,67.0,63.0,43.0,57.666666666666664,0.2,0.3,0.5,1.0,47.5
43298,60.0,63.0,50.0,57.666666666666664,0.2,0.3,0.5,1.0,49.6
43299,53.0,39.0,53.0,48.333333333333336,0.2,0.3,0.5,1.0,44.900000000000006
43300,54.0,48.0,77.0,59.666666666666664,0.2,0.3,0.5,1.0,58.900000000000006
43301,55.0,43.0,31.0,43.0,0.2,0.3,0.5,1.0,35.1
43302,36.0,32.0,44.0,37.333333333333336,0.2,0.3,0.5,1.0,35.6
43303,45.0,48.0,33.0,42.0,0.2,0.3,0.5,1.0,35.1
43304,49.0,,69.0,59.0,0.2,0.0,0.5,0.7,63.285714285714285
43305,39.0,24.0,66.0,43.0,0.2,0.3,0.5,1.0,45.6
43306,35.0,31.0,42.0,36.0,0.2,0.3,0.5,1.0,34.2
43307,42.0,32.0,42.0,38.666666666666664,0.2,0.3,0.5,1.0,35.8
43308,40.0,39.0,55.0,44.666666666666664,0.2,0.3,0.5,1.0,43.3
43309,49.0,41.0,29.0,39.666666666666664,0.2,0.3,0.5,1.0,32.5
43310,64.0,,42.0,53.0,0.2,0.0,0.5,0.7,48.285714285714285
43311,44.0,32.0,36.0,37.333333333333336,0.2,0.3,0.5,1.0,33.2
43312,62.0,64.0,58.0,61.333333333333336,0.2,0.3,0.5,1.0,54.2
43313,50.0,,58.0,54.0,0.2,0.0,0.5,0.7,55.714285714285715
43314,48.0,42.0,75.0,55.0,0.2,0.3,0.5,1.0,55.5
43315,54.0,50.0,44.0,49.333333333333336,0.2,0.3,0.5,1.0,42.8
43316,54.0,44.0,72.0,56.666666666666664,0.2,0.3,0.5,1.0,55.6
43317,50.0,45.0,42.0,45.666666666666664,0.2,0.3,0.5,1.0,40.0
43318,64.0,57.0,63.0,61.333333333333336,0.2,0.3,0.5,1.0,55.7
43319,52.0,41.0,68.0,53.666666666666664,0.2,0.3,0.5,1.0,52.6
43320,42.0,,31.0,36.5,0.2,0.0,0.5,0.7,34.142857142857146
43321,70.0,59.0,63.0,64.0,0.2,0.3,0.5,1.0,57.3
43322,52.0,,51.0,51.5,0.2,0.0,0.5,0.7,51.285714285714285
43323,37.0,,47.0,42.0,0.2,0.0,0.5,0.7,44.142857142857146
43324,53.0,,42.0,47.5,0.2,0.0,0.5,0.7,45.142857142857146
43325,44.0,45.0,49.0,46.0,0.2,0.3,0.5,1.0,42.3
43326,49.0,46.0,56.0,50.333333333333336,0.2,0.3,0.5,1.0,47.0
43327,47.0,34.0,55.0,45.333333333333336,0.2,0.3,0.5,1.0,43.7
43328,46.0,,64.0,55.0,0.2,0.0,0.5,0.7,58.85714285714287
43329,37.0,34.0,65.0,45.333333333333336,0.2,0.3,0.5,1.0,46.7
43330,55.0,44.0,69.0,56.0,0.2,0.3,0.5,1.0,54.3
43331,53.0,,35.0,44.0,0.2,0.0,0.5,0.7,40.142857142857146
43332,52.0,49.0,61.0,54.0,0.2,0.3,0.5,1.0,50.7
43333,55.0,46.0,56.0,52.333333333333336,0.2,0.3,0.5,1.0,48.2
43334,53.0,55.0,68.0,58.666666666666664,0.2,0.3,0.5,1.0,55.6
43335,39.0,34.0,41.0,38.0,0.2,0.3,0.5,1.0,35.1
43336,42.0,30.0,50.0,40.666666666666664,0.2,0.3,0.5,1.0,39.4
43337,64.0,57.0,59.0,60.0,0.2,0.3,0.5,1.0,53.7
43338,51.0,41.0,61.0,51.0,0.2,0.3,0.5,1.0,48.900000000000006
43339,44.0,,48.0,46.0,0.2,0.0,0.5,0.7,46.857142857142854
43340,71.0,64.0,65.0,66.66666666666667,0.2,0.3,0.5,1.0,59.5
43341,36.0,32.0,65.0,44.333333333333336,0.2,0.3,0.5,1.0,46.1
43342,54.0,48.0,64.0,55.333333333333336,0.2,0.3,0.5,1.0,52.400000000000006
43343,42.0,43.0,61.0,48.666666666666664,0.2,0.3,0.5,1.0,47.5
43344,51.0,,49.0,50.0,0.2,0.0,0.5,0.7,49.57142857142858
43345,70.0,,54.0,62.0,0.2,0.0,0.5,0.7,58.57142857142858
43346,53.0,48.0,70.0,57.0,0.2,0.3,0.5,1.0,55.2
43347,36.0,,61.0,48.5,0.2,0.0,0.5,0.7,53.85714285714286
43348,52.0,51.0,61.0,54.666666666666664,0.2,0.3,0.5,1.0,51.1
43349,55.0,51.0,75.0,60.333333333333336,0.2,0.3,0.5,1.0,58.7
43350,40.0,31.0,52.0,41.0,0.2,0.3,0.5,1.0,40.2
43351,40.0,33.0,41.0,38.0,0.2,0.3,0.5,1.0,35.1
43352,48.0,55.0,69.0,57.333333333333336,0.2,0.3,0.5,1.0,55.1
43353,48.0,,63.0,55.5,0.2,0.0,0.5,0.7,58.71428571428572
43354,49.0,,67.0,58.0,0.2,0.0,0.5,0.7,61.857142857142854
43355,47.0,39.0,47.0,44.333333333333336,0.2,0.3,0.5,1.0,40.7
43356,32.0,30.0,50.0,37.333333333333336,0.2,0.3,0.5,1.0,37.4
43357,45.0,43.0,40.0,42.666666666666664,0.2,0.3,0.5,1.0,37.6
43358,76.0,67.0,40.0,61.0,0.2,0.3,0.5,1.0,48.6
43359,36.0,,62.0,49.0,0.2,0.0,0.5,0.7,54.57142857142858
43360,51.0,44.0,50.0,48.333333333333336,0.2,0.3,0.5,1.0,44.0
43361,56.0,,62.0,59.0,0.2,0.0,0.5,0.7,60.28571428571429
43362,43.0,,67.0,55.0,0.2,0.0,0.5,0.7,60.142857142857146
43363,50.0,50.0,42.0,47.333333333333336,0.2,0.3,0.5,1.0,41.0
43364,49.0,48.0,65.0,54.0,0.2,0.3,0.5,1.0,51.900000000000006
43365,49.0,38.0,60.0,49.0,0.2,0.3,0.5,1.0,47.400000000000006
43366,43.0,,47.0,45.0,0.2,0.0,0.5,0.7,45.85714285714286
43367,45.0,44.0,45.0,44.666666666666664,0.2,0.3,0.5,1.0,40.3
43368,36.0,30.0,52.0,39.333333333333336,0.2,0.3,0.5,1.0,39.2
43369,72.0,70.0,45.0,62.333333333333336,0.2,0.3,0.5,1.0,50.9
43370,53.0,53.0,57.0,54.333333333333336,0.2,0.3,0.5,1.0,49.7
43371,42.0,38.0,69.0,49.666666666666664,0.2,0.3,0.5,1.0,50.5
43372,55.0,44.0,44.0,47.666666666666664,0.2,0.3,0.5,1.0,41.8
43373,43.0,35.0,45.0,41.0,0.2,0.3,0.5,1.0,38.1
43374,43.0,39.0,63.0,48.333333333333336,0.2,0.3,0.5,1.0,47.9
43375,55.0,51.0,42.0,49.333333333333336,0.2,0.3,0.5,1.0,42.2
43376,45.0,36.0,58.0,46.333333333333336,0.2,0.3,0.5,1.0,45.2
43377,48.0,47.0,69.0,54.666666666666664,0.2,0.3,0.5,1.0,53.5
43378,70.0,,39.0,54.5,0.2,0.0,0.5,0.7,47.85714285714286
43379,46.0,33.0,59.0,46.0,0.2,0.3,0.5,1.0,45.3
43380,45.0,34.0,77.0,52.0,0.2,0.3,0.5,1.0,54.3
43381,55.0,41.0,55.0,50.333333333333336,0.2,0.3,0.5,1.0,46.7
43382,36.0,26.0,48.0,36.666666666666664,0.2,0.3,0.5,1.0,36.4
43383,55.0,43.0,71.0,56.333333333333336,0.2,0.3,0.5,1.0,55.1
43384,67.0,68.0,81.0,72.0,0.2,0.3,0.5,1.0,67.5
43385,67.0,61.0,60.0,62.666666666666664,0.2,0.3,0.5,1.0,55.6
43386,41.0,40.0,69.0,50.0,0.2,0.3,0.5,1.0,50.7
43387,60.0,58.0,55.0,57.666666666666664,0.2,0.3,0.5,1.0,51.1
43388,48.0,37.0,60.0,48.333333333333336,0.2,0.3,0.5,1.0,47.0
43389,48.0,49.0,44.0,47.0,0.2,0.3,0.5,1.0,41.400000000000006
43390,69.0,70.0,58.0,65.66666666666667,0.2,0.3,0.5,1.0,56.8
43391,60.0,54.0,54.0,56.0,0.2,0.3,0.5,1.0,49.8
43392,48.0,51.0,53.0,50.666666666666664,0.2,0.3,0.5,1.0,46.300000000000004
43393,50.0,41.0,56.0,49.0,0.2,0.3,0.5,1.0,46.2
43394,63.0,51.0,60.0,58.0,0.2,0.3,0.5,1.0,52.800000000000004
43395,56.0,,52.0,54.0,0.2,0.0,0.5,0.7,53.14285714285715
43396,38.0,26.0,47.0,37.0,0.2,0.3,0.5,1.0,36.3
43397,59.0,52.0,57.0,56.0,0.2,0.3,0.5,1.0,50.7
43398,60.0,52.0,49.0,53.666666666666664,0.2,0.3,0.5,1.0,46.9
43399,54.0,,63.0,58.5,0.2,0.0,0.5,0.7,60.42857142857143
43400,66.0,,49.0,57.5,0.2,0.0,0.5,0.7,53.85714285714286
43401,55.0,,31.0,43.0,0.2,0.0,0.5,0.7,37.85714285714286
43402,58.0,57.0,63.0,59.333333333333336,0.2,0.3,0.5,1.0,54.5
43403,34.0,34.0,55.0,41.0,0.2,0.3,0.5,1.0,41.1
43404,44.0,30.0,65.0,46.333333333333336,0.2,0.3,0.5,1.0,47.3
43405,60.0,46.0,44.0,50.0,0.2,0.3,0.5,1.0,43.2
43406,43.0,,57.0,50.0,0.2,0.0,0.5,0.7,53.00000000000001
43407,42.0,34.0,49.0,41.666666666666664,0.2,0.3,0.5,1.0,39.7
43408,53.0,53.0,57.0,54.333333333333336,0.2,0.3,0.5,1.0,49.7
43409,72.0,73.0,39.0,61.333333333333336,0.2,0.3,0.5,1.0,48.5
43410,32.0,,56.0,44.0,0.2,0.0,0.5,0.7,49.142857142857146
43411,52.0,44.0,52.0,49.333333333333336,0.2,0.3,0.5,1.0,45.2
43412,42.0,32.0,54.0,42.666666666666664,0.2,0.3,0.5,1.0,41.8
43413,47.0,,57.0,52.0,0.2,0.0,0.5,0.7,54.142857142857146
43414,59.0,59.0,52.0,56.666666666666664,0.2,0.3,0.5,1.0,49.6
43415,56.0,55.0,49.0,53.333333333333336,0.2,0.3,0.5,1.0,46.7
43416,58.0,,44.0,51.0,0.2,0.0,0.5,0.7,48.00000000000001
43417,49.0,,48.0,48.5,0.2,0.0,0.5,0.7,48.285714285714285
43418,41.0,44.0,58.0,47.666666666666664,0.2,0.3,0.5,1.0,46.0
43419,51.0,,39.0,45.0,0.2,0.0,0.5,0.7,42.42857142857144
43420,59.0,66.0,56.0,60.333333333333336,0.2,0.3,0.5,1.0,53.0
43421,60.0,56.0,44.0,53.333333333333336,0.2,0.3,0.5,1.0,45.2
43422,61.0,60.0,49.0,56.666666666666664,0.2,0.3,0.5,1.0,48.7
43423,55.0,53.0,73.0,60.333333333333336,0.2,0.3,0.5,1.0,58.1
43424,42.0,32.0,56.0,43.333333333333336,0.2,0.3,0.5,1.0,42.8
43425,40.0,32.0,53.0,41.666666666666664,0.2,0.3,0.5,1.0,40.9
43426,50.0,37.0,71.0,52.666666666666664,0.2,0.3,0.5,1.0,52.9
43427,50.0,51.0,56.0,52.333333333333336,0.2,0.3,0.5,1.0,48.2
43428,51.0,,72.0,61.5,0.2,0.0,0.5,0.7,66.00000000000001
43429,62.0,49.0,58.0,56.333333333333336,0.2,0.3,0.5,1.0,51.2
43430,55.0,58.0,41.0,51.333333333333336,0.2,0.3,0.5,1.0,43.1
43431,57.0,,36.0,46.5,0.2,0.0,0.5,0.7,42.0
43432,32.0,,41.0,36.5,0.2,0.0,0.5,0.7,38.42857142857143
43433,41.0,43.0,53.0,45.666666666666664,0.2,0.3,0.5,1.0,43.3
43434,46.0,34.0,74.0,51.333333333333336,0.2,0.3,0.5,1.0,53.0
43435,31.0,19.0,72.0,40.666666666666664,0.2,0.3,0.5,1.0,46.0
43436,30.0,,51.0,40.5,0.2,0.0,0.5,0.7,45.0
43437,27.0,17.0,63.0,35.666666666666664,0.2,0.3,0.5,1.0,40.3
43438,48.0,,47.0,47.5,0.2,0.0,0.5,0.7,47.28571428571429
43439,48.0,42.0,52.0,47.333333333333336,0.2,0.3,0.5,1.0,44.0
43440,66.0,64.0,58.0,62.666666666666664,0.2,0.3,0.5,1.0,55.0
43441,53.0,,41.0,47.0,0.2,0.0,0.5,0.7,44.42857142857143
43442,74.0,75.0,72.0,73.66666666666667,0.2,0.3,0.5,1.0,65.8
43443,60.0,49.0,38.0,49.0,0.2,0.3,0.5,1.0,40.8
43444,47.0,40.0,59.0,48.666666666666664,0.2,0.3,0.5,1.0,46.9
43445,47.0,,54.0,50.5,0.2,0.0,0.5,0.7,52.0
43446,55.0,,58.0,56.5,0.2,0.0,0.5,0.7,57.142857142857146
43447,43.0,44.0,54.0,47.0,0.2,0.3,0.5,1.0,44.4
43448,53.0,54.0,57.0,54.666666666666664,0.2,0.3,0.5,1.0,49.900000000000006
43449,45.0,,61.0,53.0,0.2,0.0,0.5,0.7,56.42857142857143
43450,38.0,27.0,47.0,37.333333333333336,0.2,0.3,0.5,1.0,36.5
43451,71.0,72.0,53.0,65.33333333333333,0.2,0.3,0.5,1.0,55.1
43452,56.0,52.0,63.0,57.0,0.2,0.3,0.5,1.0,53.1
43453,49.0,,70.0,59.5,0.2,0.0,0.5,0.7,64.0
43454,49.0,39.0,49.0,45.666666666666664,0.2,0.3,0.5,1.0,42.1
43455,45.0,32.0,59.0,45.333333333333336,0.2,0.3,0.5,1.0,44.9
43456,42.0,,56.0,49.0,0.2,0.0,0.5,0.7,52.0
43457,49.0,46.0,42.0,45.666666666666664,0.2,0.3,0.5,1.0,40.0
43458,55.0,47.0,39.0,47.0,0.2,0.3,0.5,1.0,39.9
43459,40.0,34.0,51.0,41.666666666666664,0.2,0.3,0.5,1.0,40.3
43460,44.0,44.0,56.0,48.0,0.2,0.3,0.5,1.0,45.6
43461,54.0,49.0,47.0,50.0,0.2,0.3,0.5,1.0,44.1
43462,52.0,48.0,51.0,50.333333333333336,0.2,0.3,0.5,1.0,45.5
43463,41.0,31.0,50.0,40.666666666666664,0.2,0.3,0.5,1.0,39.400000000000006
43464,53.0,,71.0,62.0,0.2,0.0,0.5,0.7,65.85714285714286
43465,49.0,35.0,54.0,46.0,0.2,0.3,0.5,1.0,43.8
43466,60.0,61.0,67.0,62.666666666666664,0.2,0.3,0.5,1.0,57.7
43467,54.0,41.0,60.0,51.666666666666664,0.2,0.3,0.5,1.0,49.0
43468,54.0,47.0,58.0,53.0,0.2,0.3,0.5,1.0,49.2
43469,69.0,55.0,62.0,62.0,0.2,0.3,0.5,1.0,55.8
43470,61.0,59.0,41.0,53.666666666666664,0.2,0.3,0.5,1.0,44.5
43471,68.0,57.0,74.0,66.33333333333333,0.2,0.3,0.5,1.0,62.0
43472,56.0,55.0,60.0,57.0,0.2,0.3,0.5,1.0,52.2
43473,67.0,68.0,34.0,56.333333333333336,0.2,0.3,0.5,1.0,44.0
43474,53.0,46.0,72.0,57.0,0.2,0.3,0.5,1.0,55.800000000000004
43475,37.0,25.0,46.0,36.0,0.2,0.3,0.5,1.0,35.4
43476,61.0,52.0,53.0,55.333333333333336,0.2,0.3,0.5,1.0,49.1
43477,56.0,48.0,48.0,50.666666666666664,0.2,0.3,0.5,1.0,44.800000000000004
43478,63.0,57.0,47.0,55.666666666666664,0.2,0.3,0.5,1.0,47.5
43479,54.0,55.0,58.0,55.666666666666664,0.2,0.3,0.5,1.0,50.8
43480,51.0,,28.0,39.5,0.2,0.0,0.5,0.7,34.57142857142858
43481,55.0,43.0,44.0,47.333333333333336,0.2,0.3,0.5,1.0,41.6
43482,53.0,48.0,58.0,53.0,0.2,0.3,0.5,1.0,49.2
43483,61.0,59.0,23.0,47.666666666666664,0.2,0.3,0.5,1.0,35.5
43484,67.0,,64.0,65.5,0.2,0.0,0.5,0.7,64.85714285714286
43485,65.0,52.0,51.0,56.0,0.2,0.3,0.5,1.0,48.9
43486,57.0,50.0,59.0,55.333333333333336,0.2,0.3,0.5,1.0,50.9
43487,78.0,64.0,44.0,62.0,0.2,0.3,0.5,1.0,50.400000000000006
43488,39.0,31.0,66.0,45.333333333333336,0.2,0.3,0.5,1.0,47.0
43489,61.0,56.0,55.0,57.333333333333336,0.2,0.3,0.5,1.0,50.900000000000006
43490,48.0,,54.0,51.0,0.2,0.0,0.5,0.7,52.28571428571429
43491,49.0,44.0,47.0,46.666666666666664,0.2,0.3,0.5,1.0,42.1
43492,39.0,,51.0,45.0,0.2,0.0,0.5,0.7,47.57142857142857
43493,63.0,,75.0,69.0,0.2,0.0,0.5,0.7,71.57142857142858
43494,64.0,51.0,60.0,58.333333333333336,0.2,0.3,0.5,1.0,53.0
43495,50.0,36.0,37.0,41.0,0.2,0.3,0.5,1.0,35.7
43496,27.0,,23.0,25.0,0.2,0.0,0.5,0.7,24.142857142857142
43497,55.0,42.0,43.0,46.666666666666664,0.2,0.3,0.5,1.0,40.9
43498,35.0,22.0,82.0,46.333333333333336,0.2,0.3,0.5,1.0,52.4
43499,44.0,39.0,42.0,41.666666666666664,0.2,0.3,0.5,1.0,37.6
43500,53.0,,52.0,52.5,0.2,0.0,0.5,0.7,52.28571428571429
43501,46.0,,64.0,55.0,0.2,0.0,0.5,0.7,58.85714285714287
43502,50.0,52.0,71.0,57.666666666666664,0.2,0.3,0.5,1.0,55.9
43503,48.0,51.0,68.0,55.666666666666664,0.2,0.3,0.5,1.0,53.800000000000004
43504,59.0,49.0,28.0,45.333333333333336,0.2,0.3,0.5,1.0,35.6
43505,65.0,60.0,54.0,59.666666666666664,0.2,0.3,0.5,1.0,52.0
43506,52.0,49.0,51.0,50.666666666666664,0.2,0.3,0.5,1.0,45.7
43507,44.0,43.0,59.0,48.666666666666664,0.2,0.3,0.5,1.0,46.9
43508,43.0,40.0,60.0,47.666666666666664,0.2,0.3,0.5,1.0,46.6
43509,56.0,49.0,56.0,53.666666666666664,0.2,0.3,0.5,1.0,49.0
43510,51.0,48.0,59.0,52.666666666666664,0.2,0.3,0.5,1.0,49.300000000000004
43511,60.0,,48.0,54.0,0.2,0.0,0.5,0.7,51.42857142857143
43512,53.0,50.0,54.0,52.333333333333336,0.2,0.3,0.5,1.0,47.6
43513,45.0,46.0,38.0,43.0,0.2,0.3,0.5,1.0,37.2
43514,55.0,,58.0,56.5,0.2,0.0,0.5,0.7,57.142857142857146
43515,54.0,41.0,48.0,47.666666666666664,0.2,0.3,0.5,1.0,43.0
43516,48.0,44.0,43.0,45.0,0.2,0.3,0.5,1.0,39.900000000000006
43517,74.0,,58.0,66.0,0.2,0.0,0.5,0.7,62.57142857142857
43518,50.0,,48.0,49.0,0.2,0.0,0.5,0.7,48.57142857142858
43519,23.0,12.0,62.0,32.333333333333336,0.2,0.3,0.5,1.0,38.0
43520,42.0,40.0,66.0,49.333333333333336,0.2,0.3,0.5,1.0,49.4
43521,51.0,39.0,65.0,51.666666666666664,0.2,0.3,0.5,1.0,50.5
43522,50.0,36.0,51.0,45.666666666666664,0.2,0.3,0.5,1.0,42.7
43523,38.0,27.0,48.0,37.666666666666664,0.2,0.3,0.5,1.0,37.0
43524,63.0,59.0,74.0,65.33333333333333,0.2,0.3,0.5,1.0,61.400000000000006
43525,45.0,,68.0,56.5,0.2,0.0,0.5,0.7,61.42857142857143
43526,75.0,71.0,61.0,69.0,0.2,0.3,0.5,1.0,59.7
43527,39.0,32.0,42.0,37.666666666666664,0.2,0.3,0.5,1.0,35.2
43528,64.0,,51.0,57.5,0.2,0.0,0.5,0.7,54.714285714285715
43529,41.0,33.0,50.0,41.333333333333336,0.2,0.3,0.5,1.0,39.8
43530,43.0,47.0,71.0,53.666666666666664,0.2,0.3,0.5,1.0,53.5
43531,65.0,51.0,39.0,51.666666666666664,0.2,0.3,0.5,1.0,42.7
43532,52.0,,57.0,54.5,0.2,0.0,0.5,0.7,55.57142857142857
43533,52.0,48.0,56.0,52.0,0.2,0.3,0.5,1.0,48.0
43534,45.0,36.0,56.0,45.666666666666664,0.2,0.3,0.5,1.0,44.2
43535,57.0,44.0,52.0,51.0,0.2,0.3,0.5,1.0,46.2
43536,41.0,43.0,43.0,42.333333333333336,0.2,0.3,0.5,1.0,38.3
43537,50.0,41.0,57.0,49.333333333333336,0.2,0.3,0.5,1.0,46.7
43538,47.0,,53.0,50.0,0.2,0.0,0.5,0.7,51.285714285714285
43539,55.0,47.0,56.0,52.666666666666664,0.2,0.3,0.5,1.0,48.4
43540,61.0,47.0,61.0,56.333333333333336,0.2,0.3,0.5,1.0,52.1
43541,45.0,,61.0,53.0,0.2,0.0,0.5,0.7,56.42857142857143
43542,39.0,,59.0,49.0,0.2,0.0,0.5,0.7,53.285714285714285
43543,44.0,47.0,69.0,53.333333333333336,0.2,0.3,0.5,1.0,52.7
43544,43.0,37.0,36.0,38.666666666666664,0.2,0.3,0.5,1.0,34.0
43545,33.0,33.0,43.0,36.333333333333336,0.2,0.3,0.5,1.0,34.7
43546,44.0,,84.0,64.0,0.2,0.0,0.5,0.7,72.57142857142857
43547,60.0,55.0,56.0,57.0,0.2,0.3,0.5,1.0,51.0
43548,56.0,,42.0,49.0,0.2,0.0,0.5,0.7,46.00000000000001
